sku,product_slug,field_name,extracted_value,normalized_value,source_url,source_page_title,source_section,source_text,source_type,confidence,conflict_status,use_status,checked_at,notes
GS-FIT-001,wire-rope-thimble,moq,1000 pcs,1000 pcs,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details,DIN 3091 wire-rope thimble; size 2-10 mm or customized; MOQ 1000 pcs; packaging according to requirement.,product-page,high,none,accepted,2026-07-18,"Material, finish and lead time are excluded because the same page conflicts."
GS-FIT-001,wire-rope-thimble,packaging,According to customer requirement,According to customer requirement,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details,DIN 3091 wire-rope thimble; size 2-10 mm or customized; MOQ 1000 pcs; packaging according to requirement.,product-page,high,none,accepted,2026-07-18,"Material, finish and lead time are excluded because the same page conflicts."
GS-FIT-001,wire-rope-thimble,compatible_wire_rope_diameter_min_mm,2,2,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details,DIN 3091 wire-rope thimble; size 2-10 mm or customized; MOQ 1000 pcs; packaging according to requirement.,product-page,high,none,accepted,2026-07-18,"Material, finish and lead time are excluded because the same page conflicts."
GS-FIT-001,wire-rope-thimble,compatible_wire_rope_diameter_max_mm,10,10,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details,DIN 3091 wire-rope thimble; size 2-10 mm or customized; MOQ 1000 pcs; packaging according to requirement.,product-page,high,none,accepted,2026-07-18,"Material, finish and lead time are excluded because the same page conflicts."
GS-FIT-001,wire-rope-thimble,customization_options,Compatible Cable Size;Dimensions;Finish;Packaging,Compatible Cable Size;Dimensions;Finish;Packaging,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details,DIN 3091 wire-rope thimble; size 2-10 mm or customized; MOQ 1000 pcs; packaging according to requirement.,product-page,high,none,accepted,2026-07-18,"Material, finish and lead time are excluded because the same page conflicts."
GS-FIT-004,cable-gripper,material,Copper,Copper,https://www.wireropeassy.com/suspension-hanging-kit/aircraft-cable-gripper-fitting.html,Aircraft Cable Gripper Fitting,Product Details,"Copper cable gripper; chrome or nickel plating; compatible with 1.0, 1.2 and 1.5 mm cable; delivery 7 days after receipt of 30% deposit; customized product dimensions.",product-page,high,none,accepted,2026-07-18,"Listed compatible sizes are 1.0, 1.2 and 1.5 mm; certification claims are excluded."
GS-FIT-004,cable-gripper,surface_finish,Chrome Plated;Nickel Plated,Chrome Plated;Nickel Plated,https://www.wireropeassy.com/suspension-hanging-kit/aircraft-cable-gripper-fitting.html,Aircraft Cable Gripper Fitting,Product Details,"Copper cable gripper; chrome or nickel plating; compatible with 1.0, 1.2 and 1.5 mm cable; delivery 7 days after receipt of 30% deposit; customized product dimensions.",product-page,high,none,accepted,2026-07-18,"Listed compatible sizes are 1.0, 1.2 and 1.5 mm; certification claims are excluded."
GS-FIT-004,cable-gripper,production_lead_time,7 days after receipt of 30% deposit,7 days after receipt of 30% deposit,https://www.wireropeassy.com/suspension-hanging-kit/aircraft-cable-gripper-fitting.html,Aircraft Cable Gripper Fitting,Product Details,"Copper cable gripper; chrome or nickel plating; compatible with 1.0, 1.2 and 1.5 mm cable; delivery 7 days after receipt of 30% deposit; customized product dimensions.",product-page,high,none,accepted,2026-07-18,"Listed compatible sizes are 1.0, 1.2 and 1.5 mm; certification claims are excluded."
GS-FIT-004,cable-gripper,customization_options,Product Dimensions;Cable Diameter;Surface Finish,Product Dimensions;Cable Diameter;Surface Finish,https://www.wireropeassy.com/suspension-hanging-kit/aircraft-cable-gripper-fitting.html,Aircraft Cable Gripper Fitting,Product Details,"Copper cable gripper; chrome or nickel plating; compatible with 1.0, 1.2 and 1.5 mm cable; delivery 7 days after receipt of 30% deposit; customized product dimensions.",product-page,high,none,accepted,2026-07-18,"Listed compatible sizes are 1.0, 1.2 and 1.5 mm; certification claims are excluded."
GS-FIT-004,cable-gripper,compatible_wire_rope_diameter_min_mm,1,1,https://www.wireropeassy.com/suspension-hanging-kit/aircraft-cable-gripper-fitting.html,Aircraft Cable Gripper Fitting,Product Details,"Copper cable gripper; chrome or nickel plating; compatible with 1.0, 1.2 and 1.5 mm cable; delivery 7 days after receipt of 30% deposit; customized product dimensions.",product-page,high,none,accepted,2026-07-18,"Listed compatible sizes are 1.0, 1.2 and 1.5 mm; certification claims are excluded."
GS-FIT-004,cable-gripper,compatible_wire_rope_diameter_max_mm,1.5,1.5,https://www.wireropeassy.com/suspension-hanging-kit/aircraft-cable-gripper-fitting.html,Aircraft Cable Gripper Fitting,Product Details,"Copper cable gripper; chrome or nickel plating; compatible with 1.0, 1.2 and 1.5 mm cable; delivery 7 days after receipt of 30% deposit; customized product dimensions.",product-page,high,none,accepted,2026-07-18,"Listed compatible sizes are 1.0, 1.2 and 1.5 mm; certification claims are excluded."
GS-LAN-001,coiled-tool-safety-lanyard,length_max_mm,extends 1.2 m,1200,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Introduction versus Specification,The introduction says the coiled tether extends to 1.2 m.,product-page,medium,same-page-conflict,tbd,2026-07-18,Conflicting length statements; formal length remains TBD.
GS-LAN-001,coiled-tool-safety-lanyard,length_max_mm,size 1.5 m / customized,1500,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Introduction versus Specification,The specification table lists size 1.5 m or customized.,product-page,medium,same-page-conflict,tbd,2026-07-18,Conflicting length statements; formal length remains TBD.
GS-LAN-004,spring-coil-safety-lanyard,length_max_mm,extends 1.2 m,1200,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Introduction versus Specification,The introduction says the coiled tether extends to 1.2 m.,product-page,medium,same-page-conflict,tbd,2026-07-18,Conflicting length statements; formal length remains TBD.
GS-LAN-004,spring-coil-safety-lanyard,length_max_mm,size 1.5 m / customized,1500,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Introduction versus Specification,The specification table lists size 1.5 m or customized.,product-page,medium,same-page-conflict,tbd,2026-07-18,Conflicting length statements; formal length remains TBD.
GS-LAN-001,coiled-tool-safety-lanyard,retracted_length_mm,110 mm wound length,110,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Introduction versus Specification,The introduction lists a 110 mm wound length.,product-page,medium,same-page-conflict,tbd,2026-07-18,The labels are incompatible or ambiguous; no retracted length selected.
GS-LAN-001,coiled-tool-safety-lanyard,retracted_length_mm,coiled part length 1500 mm,1500,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Introduction versus Specification,The table separately labels the coiled part length as 1500 mm.,product-page,medium,same-page-conflict,tbd,2026-07-18,The labels are incompatible or ambiguous; no retracted length selected.
GS-LAN-004,spring-coil-safety-lanyard,retracted_length_mm,110 mm wound length,110,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Introduction versus Specification,The introduction lists a 110 mm wound length.,product-page,medium,same-page-conflict,tbd,2026-07-18,The labels are incompatible or ambiguous; no retracted length selected.
GS-LAN-004,spring-coil-safety-lanyard,retracted_length_mm,coiled part length 1500 mm,1500,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Introduction versus Specification,The table separately labels the coiled part length as 1500 mm.,product-page,medium,same-page-conflict,tbd,2026-07-18,The labels are incompatible or ambiguous; no retracted length selected.
GS-LAN-002,tool-lanyard-with-carabiner,length_max_mm,120 cm,1200,https://www.wireropeassy.com/tool-lanyard/tool-lanyards-safety-retractable-coiled.html,Plastic Coil Lanyard With Carabiner,Product Description,The page prints length as 120 cm.,product-page,medium,same-page-conflict,tbd,2026-07-18,The two units are not equivalent; length remains TBD.
GS-LAN-002,tool-lanyard-with-carabiner,length_max_mm,4 inches,101.6,https://www.wireropeassy.com/tool-lanyard/tool-lanyards-safety-retractable-coiled.html,Plastic Coil Lanyard With Carabiner,Product Description,The same line describes that length as 4 inches.,product-page,medium,same-page-conflict,tbd,2026-07-18,The two units are not equivalent; length remains TBD.
GS-CTL-001,bowden-cable-assembly,wire_rope_diameter_min_mm,1.6 mm and 1.8 mm,1.6,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Specification versus Details,The specification table lists 1.6 mm and 1.8 mm inner wire.,product-page,medium,same-page-conflict,tbd,2026-07-18,The page does not reconcile the ranges; diameter fields remain TBD.
GS-CTL-001,bowden-cable-assembly,wire_rope_diameter_min_mm,inner diameter 1-3 mm,1,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Specification versus Details,A later details section states inner diameter 1-3 mm.,product-page,medium,same-page-conflict,tbd,2026-07-18,The page does not reconcile the ranges; diameter fields remain TBD.
GS-CTL-002,push-pull-control-cable,wire_rope_diameter_min_mm,1.6 mm and 1.8 mm,1.6,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Specification versus Details,The specification table lists 1.6 mm and 1.8 mm inner wire.,product-page,medium,same-page-conflict,tbd,2026-07-18,The page does not reconcile the ranges; diameter fields remain TBD.
GS-CTL-002,push-pull-control-cable,wire_rope_diameter_min_mm,inner diameter 1-3 mm,1,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Specification versus Details,A later details section states inner diameter 1-3 mm.,product-page,medium,same-page-conflict,tbd,2026-07-18,The page does not reconcile the ranges; diameter fields remain TBD.
GS-CTL-001,bowden-cable-assembly,construction,"1*7, 7*7, 7*19",1x7;7x7;7x19,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Specification versus Details,"The specification lists 1*7, 7*7 and 7*19.",product-page,medium,same-page-conflict,tbd,2026-07-18,Construction list conflicts; formal construction remains TBD.
GS-CTL-001,bowden-cable-assembly,construction,"1*7, 7*7, 1*19, 7*19",1x7;7x7;1x19;7x19,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Specification versus Details,A later section adds 1*19.,product-page,medium,same-page-conflict,tbd,2026-07-18,Construction list conflicts; formal construction remains TBD.
GS-CTL-002,push-pull-control-cable,construction,"1*7, 7*7, 7*19",1x7;7x7;7x19,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Specification versus Details,"The specification lists 1*7, 7*7 and 7*19.",product-page,medium,same-page-conflict,tbd,2026-07-18,Construction list conflicts; formal construction remains TBD.
GS-CTL-002,push-pull-control-cable,construction,"1*7, 7*7, 1*19, 7*19",1x7;7x7;1x19;7x19,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Specification versus Details,A later section adds 1*19.,product-page,medium,same-page-conflict,tbd,2026-07-18,Construction list conflicts; formal construction remains TBD.
GS-GYM-003,pvc-coated-gym-cable,coating_material,vinyl coated,Vinyl,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,Black Vinyl Coated Nylon Pulley Gym Cable Assembly,Title versus Product Details,The title identifies the product as black vinyl coated.,product-page,medium,same-page-conflict,tbd,2026-07-18,The coating identity is ambiguous; coating remains TBD.
GS-GYM-003,pvc-coated-gym-cable,coating_material,nylon pulley gym cable,Nylon,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,Black Vinyl Coated Nylon Pulley Gym Cable Assembly,Title versus Product Details,The same title also describes the product as nylon pulley gym cable.,product-page,medium,same-page-conflict,tbd,2026-07-18,The coating identity is ambiguous; coating remains TBD.
GS-FIT-001,wire-rope-thimble,material,aluminum or copper,Aluminum;Copper,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details versus Production Details,The product details list aluminum or copper.,product-page,medium,same-page-conflict,tbd,2026-07-18,Material remains TBD.
GS-FIT-001,wire-rope-thimble,material,stainless steel,Stainless Steel,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details versus Production Details,A later production-details section lists stainless steel.,product-page,medium,same-page-conflict,tbd,2026-07-18,Material remains TBD.
GS-FIT-001,wire-rope-thimble,surface_finish,zinc plated,Zinc Plated,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details versus Production Details,The product details list zinc plating.,product-page,medium,same-page-conflict,tbd,2026-07-18,Surface finish remains TBD.
GS-FIT-001,wire-rope-thimble,surface_finish,highly polished,Highly Polished,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details versus Production Details,A later section lists a highly polished surface.,product-page,medium,same-page-conflict,tbd,2026-07-18,Surface finish remains TBD.
GS-FIT-001,wire-rope-thimble,production_lead_time,7 days if material is in stock,7 days when required materials are in stock,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details versus FAQ,The product details state 7 days if material is in stock.,product-page,medium,same-page-conflict,tbd,2026-07-18,Lead time remains TBD.
GS-FIT-001,wire-rope-thimble,production_lead_time,normally 15 days,15 days,https://www.wireropeassy.com/hardware-fittings/din-3091-wire-rope-thimble.html,DIN 3091 Wire Rope Thimble,Product Details versus FAQ,The FAQ states normal delivery is 15 days.,product-page,medium,same-page-conflict,tbd,2026-07-18,Lead time remains TBD.
GS-WRA-002,stainless-steel-wire-rope-assembly,construction,1x7;7x7;7x19;1x19,1x7;7x7;7x19;1x19,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The page lists stainless steel among multiple material choices together with 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Partial match; internal candidate values only.
GS-WRA-002,stainless-steel-wire-rope-assembly,wire_rope_diameter_min_mm,0.6,0.6,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The page lists stainless steel among multiple material choices together with 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Partial match; internal candidate values only.
GS-WRA-002,stainless-steel-wire-rope-assembly,wire_rope_diameter_max_mm,11,11,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The page lists stainless steel among multiple material choices together with 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Partial match; internal candidate values only.
GS-WRA-002,stainless-steel-wire-rope-assembly,coating_material,PVC;PU;Nylon;PE,PVC;PU;Nylon;PE,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The page lists stainless steel among multiple material choices together with 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Partial match; internal candidate values only.
GS-WRA-002,stainless-steel-wire-rope-assembly,coating_color,Red;Yellow;Purple;Orange;Fluorescent Pink;Black;Transparent,Red;Yellow;Purple;Orange;Fluorescent Pink;Black;Transparent,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The page lists stainless steel among multiple material choices together with 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Partial match; internal candidate values only.
GS-WRA-002,stainless-steel-wire-rope-assembly,moq,500 pcs,500 pcs,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The page lists stainless steel among multiple material choices together with 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Partial match; internal candidate values only.
GS-WRA-002,stainless-steel-wire-rope-assembly,production_lead_time,7 days when required materials are in stock,7 days when required materials are in stock,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The page lists stainless steel among multiple material choices together with 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Partial match; internal candidate values only.
GS-WRA-002,stainless-steel-wire-rope-assembly,customization_options,Diameter;Construction;Material;Coating;Coating Color;End Fittings,Diameter;Construction;Material;Coating;Coating Color;End Fittings,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The page lists stainless steel among multiple material choices together with 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Partial match; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,construction,1x7;7x7;7x19;1x19,1x7;7x7;7x19;1x19,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,material,Galvanized Steel,Galvanized Steel,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,wire_rope_diameter_min_mm,0.6,0.6,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,wire_rope_diameter_max_mm,11,11,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,coating_material,PVC;PU;Nylon;PE,PVC;PU;Nylon;PE,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,coating_color,Red;Yellow;Purple;Orange;Fluorescent Pink;Black;Transparent,Red;Yellow;Purple;Orange;Fluorescent Pink;Black;Transparent,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,moq,500 pcs,500 pcs,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,production_lead_time,7 days when required materials are in stock,7 days when required materials are in stock,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-003,galvanized-wire-rope-assembly,customization_options,Diameter;Construction;Material;Coating;Coating Color;End Fittings,Diameter;Construction;Material;Coating;Coating Color;End Fittings,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Internal Candidate Reference,"The secondary product page lists galvanized steel, 0.6-11 mm diameter, 1*7, 7*7, 7*19 and 1*19 construction, coating options, MOQ 500 pcs and conditional 7-day lead time.",product-page,low,ambiguous,candidate,2026-07-18,Secondary source for a partial mapping; internal candidate values only.
GS-WRA-004,pvc-coated-wire-rope-assembly,material,Galvanized Steel,Galvanized Steel,https://m.wireropeassy.com/wire-rope-assembly/plastic-coated-steel-cable-for-sport.html,Plastic Coated Safety Steel Cable,Internal Candidate Reference,"The mobile product page lists galvanized steel, UV-stabilized PVC, 3-10 mm diameter, custom length, 15-day lead time and standard export carton packaging for a sport cable.",product-page,low,ambiguous,candidate,2026-07-18,Different application; internal candidate values only.
GS-WRA-004,pvc-coated-wire-rope-assembly,wire_rope_diameter_min_mm,3,3,https://m.wireropeassy.com/wire-rope-assembly/plastic-coated-steel-cable-for-sport.html,Plastic Coated Safety Steel Cable,Internal Candidate Reference,"The mobile product page lists galvanized steel, UV-stabilized PVC, 3-10 mm diameter, custom length, 15-day lead time and standard export carton packaging for a sport cable.",product-page,low,ambiguous,candidate,2026-07-18,Different application; internal candidate values only.
GS-WRA-004,pvc-coated-wire-rope-assembly,wire_rope_diameter_max_mm,10,10,https://m.wireropeassy.com/wire-rope-assembly/plastic-coated-steel-cable-for-sport.html,Plastic Coated Safety Steel Cable,Internal Candidate Reference,"The mobile product page lists galvanized steel, UV-stabilized PVC, 3-10 mm diameter, custom length, 15-day lead time and standard export carton packaging for a sport cable.",product-page,low,ambiguous,candidate,2026-07-18,Different application; internal candidate values only.
GS-WRA-004,pvc-coated-wire-rope-assembly,production_lead_time,15 days,15 days,https://m.wireropeassy.com/wire-rope-assembly/plastic-coated-steel-cable-for-sport.html,Plastic Coated Safety Steel Cable,Internal Candidate Reference,"The mobile product page lists galvanized steel, UV-stabilized PVC, 3-10 mm diameter, custom length, 15-day lead time and standard export carton packaging for a sport cable.",product-page,low,ambiguous,candidate,2026-07-18,Different application; internal candidate values only.
GS-WRA-004,pvc-coated-wire-rope-assembly,packaging,Standard export carton,Standard export carton,https://m.wireropeassy.com/wire-rope-assembly/plastic-coated-steel-cable-for-sport.html,Plastic Coated Safety Steel Cable,Internal Candidate Reference,"The mobile product page lists galvanized steel, UV-stabilized PVC, 3-10 mm diameter, custom length, 15-day lead time and standard export carton packaging for a sport cable.",product-page,low,ambiguous,candidate,2026-07-18,Different application; internal candidate values only.
GS-WRA-004,pvc-coated-wire-rope-assembly,customization_options,Length;Coating Material,Length;Coating Material,https://m.wireropeassy.com/wire-rope-assembly/plastic-coated-steel-cable-for-sport.html,Plastic Coated Safety Steel Cable,Internal Candidate Reference,"The mobile product page lists galvanized steel, UV-stabilized PVC, 3-10 mm diameter, custom length, 15-day lead time and standard export carton packaging for a sport cable.",product-page,low,ambiguous,candidate,2026-07-18,Different application; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,construction,7x7,7x7,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,material,Stainless Steel,Stainless Steel,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,material_grade,AISI 304,AISI 304,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,wire_rope_diameter_min_mm,1.5,1.5,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,wire_rope_diameter_max_mm,1.5,1.5,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
